Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
1,1.62645E+12,16/07/2021 15:49,1.62645E+12,1,16/07/2021 16:49,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1280x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,4
3,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,4
4,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
6,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,1
7,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,1
8,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,4
9,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,4
10,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,5
11,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,5
12,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,3
13,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,3
14,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,2
15,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,2
16,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,1
17,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,1
18,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,1
19,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,1
20,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,5
21,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,5
22,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,1
23,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,1
24,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,5
25,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,5
26,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,3
27,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,3
28,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,5
29,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,5
30,1.62645E+12,16/07/2021 15:51,1.62645E+12,1,16/07/2021 16:51,57004,9,questionnaire-dzij,,14392558,60699128f6e0ee08e56e27d7,4283004,,complete,,60f1a88e5c0eb5fd20f423e1,computer,Desktop or Laptop,Windows 10,Firefox 89.0,1280x720,1263x595,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,119365
1,1.62653E+12,17/07/2021 12:42,1.62653E+12,1,17/07/2021 13:42,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1920x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,4
3,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,4
4,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
6,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,1
7,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,1
8,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,4
9,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,4
10,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,4
11,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,4
12,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,4
13,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,4
14,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,2
15,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,2
16,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,1
17,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,1
18,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,2
19,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,2
20,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,5
21,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,5
22,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,4
23,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,4
24,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,4
25,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,4
26,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,4
27,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,4
28,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,4
29,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,4
30,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409423,5ac3b688fa3b4e0001735a24,4286684,,complete,,60f2ceeb2260f5c7f5c04197,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1920x1080,1903x937,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,80351
1,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,5
3,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,5
4,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
6,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,1
7,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,1
8,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,4
9,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,4
10,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,4
11,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,4
12,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,5
13,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409452,5eb16c6f841d81260873709a,4286690,,complete,,60f2cedc9900eb96487c0349,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x625,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,5
