Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,display,randomise_trials,ImageLeft,ImageRight,ImageCentre,TextLeft,TextRight,TextCentre,Answer,OrLeft,OrRight,TextLeft1,TextRight1,TextRight2,TextLeft2,,metadata,metadata.1
77,1612127448042,31/01/2021 21:10:48,1612127448020,0,31/01/2021 21:10:48,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,33,1,Screen 1,Zone9,response_keyboard,464.40000000078,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Daniel,right,or,or,female,male,science,humanities,42,congruent,congruent
78,1612127448746,31/01/2021 21:10:48,1612127448707,0,31/01/2021 21:10:48,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,33,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Daniel,right,or,or,female,male,science,humanities,42,congruent,congruent
79,1612127449199,31/01/2021 21:10:49,1612127449173,0,31/01/2021 21:10:49,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,34,1,Screen 1,Zone9,response_keyboard,429.260000000766,right,1,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Michelle,left,or,or,female,male,science,humanities,35,congruent,congruent
80,1612127449433,31/01/2021 21:10:49,1612127449406,0,31/01/2021 21:10:49,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,34,1,Screen 1,Zone9,response_keyboard,675.5550000016228,left,2,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Michelle,left,or,or,female,male,science,humanities,35,congruent,congruent
81,1612127450105,31/01/2021 21:10:50,1612127450090,0,31/01/2021 21:10:50,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,34,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Michelle,left,or,or,female,male,science,humanities,35,congruent,congruent
82,1612127450754,31/01/2021 21:10:50,1612127450716,0,31/01/2021 21:10:50,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,35,1,Screen 1,Zone9,response_keyboard,585.2250000025379,left,1,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Paul,right,or,or,female,male,science,humanities,43,congruent,congruent
83,1612127451082,31/01/2021 21:10:51,1612127451058,0,31/01/2021 21:10:51,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,35,1,Screen 1,Zone9,response_keyboard,943.765000000014,right,2,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Paul,right,or,or,female,male,science,humanities,43,congruent,congruent
84,1612127451785,31/01/2021 21:10:51,1612127451757,0,31/01/2021 21:10:51,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,35,2,Screen 2,fixation,fixation,699.0279999999912,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Paul,right,or,or,female,male,science,humanities,43,congruent,congruent
85,1612127452381,31/01/2021 21:10:52,1612127452354,0,31/01/2021 21:10:52,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,36,1,Screen 1,Zone9,response_keyboard,574.3949999996112,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Emily,left,or,or,female,male,science,humanities,37,congruent,congruent
86,1612127453073,31/01/2021 21:10:53,1612127453041,0,31/01/2021 21:10:53,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,36,2,Screen 2,fixation,fixation,700.265999999945,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Emily,left,or,or,female,male,science,humanities,37,congruent,congruent
87,1612127453682,31/01/2021 21:10:53,1612127453664,0,31/01/2021 21:10:53,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,37,1,Screen 1,Zone9,response_keyboard,580.7950000016717,right,1,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Philosophy,left,or,or,female,male,science,humanities,54,congruent,congruent
88,1612127454073,31/01/2021 21:10:54,1612127454040,0,31/01/2021 21:10:54,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,37,1,Screen 1,Zone9,response_keyboard,970.2050000014133,left,2,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Philosophy,left,or,or,female,male,science,humanities,54,congruent,congruent
89,1612127454745,31/01/2021 21:10:54,1612127454724,0,31/01/2021 21:10:54,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,37,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Philosophy,left,or,or,female,male,science,humanities,54,congruent,congruent
90,1612127455338,31/01/2021 21:10:55,1612127455297,0,31/01/2021 21:10:55,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,38,1,Screen 1,Zone9,response_keyboard,550.5799999992014,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Arts,left,or,or,female,male,science,humanities,56,congruent,congruent
91,1612127456010,31/01/2021 21:10:56,1612127455993,0,31/01/2021 21:10:55,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,38,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Arts,left,or,or,female,male,science,humanities,56,congruent,congruent
92,1612127456574,31/01/2021 21:10:56,1612127456538,0,31/01/2021 21:10:56,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,39,1,Screen 1,Zone9,response_keyboard,519.445000001695,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Chemistry,right,or,or,female,male,science,humanities,48,congruent,congruent
93,1612127457246,31/01/2021 21:10:57,1612127457225,0,31/01/2021 21:10:57,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,39,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Chemistry,right,or,or,female,male,science,humanities,48,congruent,congruent
94,1612127457871,31/01/2021 21:10:57,1612127457792,0,31/01/2021 21:10:57,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,40,1,Screen 1,Zone9,response_keyboard,542.1099999984726,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Anna,left,or,or,female,male,science,humanities,36,congruent,congruent
95,1612127458496,31/01/2021 21:10:58,1612127458477,0,31/01/2021 21:10:58,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,40,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Anna,left,or,or,female,male,science,humanities,36,congruent,congruent
96,1612127459043,31/01/2021 21:10:59,1612127459015,0,31/01/2021 21:10:59,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,41,1,Screen 1,Zone9,response_keyboard,513.7649999997229,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Classics,left,or,or,female,male,science,humanities,55,congruent,congruent
97,1612127459777,31/01/2021 21:10:59,1612127459710,0,31/01/2021 21:10:59,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,41,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Classics,left,or,or,female,male,science,humanities,55,congruent,congruent
98,1612127460371,31/01/2021 21:11:00,1612127460265,0,31/01/2021 21:11:00,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,42,1,Screen 1,Zone9,response_keyboard,527.6150000027264,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Astronomy,right,or,or,female,male,science,humanities,51,congruent,congruent
99,1612127460999,31/01/2021 21:11:00,1612127460960,0,31/01/2021 21:11:00,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,42,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Astronomy,right,or,or,female,male,science,humanities,51,congruent,congruent
100,1612127461765,31/01/2021 21:11:01,1612127461728,0,31/01/2021 21:11:01,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,43,1,Screen 1,Zone9,response_keyboard,741.6750000010943,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Physics,right,or,or,female,male,science,humanities,47,congruent,congruent
101,1612127462436,31/01/2021 21:11:02,1612127462422,0,31/01/2021 21:11:02,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,43,2,Screen 2,fixation,fixation,694.3960000000079,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Physics,right,or,or,female,male,science,humanities,47,congruent,congruent
102,1612127463061,31/01/2021 21:11:03,1612127463035,0,31/01/2021 21:11:03,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,44,1,Screen 1,Zone9,response_keyboard,588.354999999865,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Biology,right,or,or,female,male,science,humanities,46,congruent,congruent
103,1612127463745,31/01/2021 21:11:03,1612127463722,0,31/01/2021 21:11:03,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,44,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Biology,right,or,or,female,male,science,humanities,46,congruent,congruent
104,1612127464277,31/01/2021 21:11:04,1612127464248,0,31/01/2021 21:11:04,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,45,1,Screen 1,Zone9,response_keyboard,502.6749999997555,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Engineering,right,or,or,female,male,science,humanities,52,congruent,congruent
105,1612127464965,31/01/2021 21:11:04,1612127464939,0,31/01/2021 21:11:04,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,45,2,Screen 2,fixation,fixation,700.265999999945,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Engineering,right,or,or,female,male,science,humanities,52,congruent,congruent
106,1612127465559,31/01/2021 21:11:05,1612127465528,0,31/01/2021 21:11:05,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,46,1,Screen 1,Zone9,response_keyboard,548.8699999987148,left,1,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Math,right,or,or,female,male,science,humanities,49,congruent,congruent
107,1612127465621,31/01/2021 21:11:05,1612127465594,0,31/01/2021 21:11:05,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,46,1,Screen 1,Zone9,response_keyboard,628.5799999969313,right,2,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Math,right,or,or,female,male,science,humanities,49,congruent,congruent
108,1612127466309,31/01/2021 21:11:06,1612127466289,0,31/01/2021 21:11:06,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,46,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Math,right,or,or,female,male,science,humanities,49,congruent,congruent
109,1612127466855,31/01/2021 21:11:06,1612127466828,0,31/01/2021 21:11:06,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,47,1,Screen 1,Zone9,response_keyboard,500.7350000014412,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Ben,right,or,or,female,male,science,humanities,40,congruent,congruent
110,1612127467590,31/01/2021 21:11:07,1612127467524,0,31/01/2021 21:11:07,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,47,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Ben,right,or,or,female,male,science,humanities,40,congruent,congruent
111,1612127468074,31/01/2021 21:11:08,1612127468051,0,31/01/2021 21:11:08,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,48,1,Screen 1,Zone9,response_keyboard,487.0100000007078,right,1,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Music,left,or,or,female,male,science,humanities,59,congruent,congruent
112,1612127468527,31/01/2021 21:11:08,1612127468502,0,31/01/2021 21:11:08,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,48,1,Screen 1,Zone9,response_keyboard,940.6249999993015,right,2,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Music,left,or,or,female,male,science,humanities,59,congruent,congruent
113,1612127468777,31/01/2021 21:11:08,1612127468763,0,31/01/2021 21:11:08,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,48,1,Screen 1,Zone9,response_keyboard,1213.9999999999418,left,3,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Music,left,or,or,female,male,science,humanities,59,congruent,congruent
114,1612127469481,31/01/2021 21:11:09,1612127469457,0,31/01/2021 21:11:09,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,48,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Music,left,or,or,female,male,science,humanities,59,congruent,congruent
115,1612127471716,31/01/2021 21:11:11,1612127471688,0,31/01/2021 21:11:11,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,1,1,Screen 1,Zone9,continue_keyboard,2218.394999999844,,,0,1,0,,,,Spreadsheet1,,prepare2,,,,,,,,,,,,,,,62,,
116,1612127473515,31/01/2021 21:11:13,1612127473474,0,31/01/2021 21:11:13,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,4,1,Screen 1,Zone9,continue_keyboard,1764.2950000008568,,,0,1,0,,,,Spreadsheet1,2,prepare1,,,,,,,,,,,,,humanities,science,63,practice_incongruent,practice_incongruent
117,1612127474625,31/01/2021 21:11:14,1612127474589,0,31/01/2021 21:11:14,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,49,1,Screen 1,Zone9,response_keyboard,1092.5250000000233,right,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Arts,right,,,,,humanities,science,74,practice_incongruent,practice_incongruent
118,1612127475297,31/01/2021 21:11:15,1612127475268,0,31/01/2021 21:11:15,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,49,2,Screen 2,fixation,fixation,693.2700000000186,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Arts,right,,,,,humanities,science,74,practice_incongruent,practice_incongruent
119,1612127475868,31/01/2021 21:11:15,1612127475845,0,31/01/2021 21:11:15,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,50,1,Screen 1,Zone9,response_keyboard,548.6049999999814,right,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Literature,right,,,,,humanities,science,75,practice_incongruent,practice_incongruent
120,1612127476571,31/01/2021 21:11:16,1612127476536,0,31/01/2021 21:11:16,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,50,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Literature,right,,,,,humanities,science,75,practice_incongruent,practice_incongruent
121,1612127477028,31/01/2021 21:11:17,1612127477003,0,31/01/2021 21:11:17,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,51,1,Screen 1,Zone9,response_keyboard,442.45500000030734,left,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Math,left,,,,,humanities,science,67,practice_incongruent,practice_incongruent
122,1612127477715,31/01/2021 21:11:17,1612127477686,0,31/01/2021 21:11:17,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,51,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Math,left,,,,,humanities,science,67,practice_incongruent,practice_incongruent
123,1612127478199,31/01/2021 21:11:18,1612127478122,0,31/01/2021 21:11:18,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,52,1,Screen 1,Zone9,response_keyboard,412.75499999755993,left,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Astronomy,left,,,,,humanities,science,69,practice_incongruent,practice_incongruent
124,1612127478840,31/01/2021 21:11:18,1612127478820,0,31/01/2021 21:11:18,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,52,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Astronomy,left,,,,,humanities,science,69,practice_incongruent,practice_incongruent
125,1612127479403,31/01/2021 21:11:19,1612127479347,0,31/01/2021 21:11:19,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,53,1,Screen 1,Zone9,response_keyboard,491.26500000059605,right,1,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Geology,left,,,,,humanities,science,68,practice_incongruent,practice_incongruent
126,1612127479746,31/01/2021 21:11:19,1612127479722,0,31/01/2021 21:11:19,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,53,1,Screen 1,Zone9,response_keyboard,877.1600000000326,left,2,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Geology,left,,,,,humanities,science,68,practice_incongruent,practice_incongruent
127,1612127480449,31/01/2021 21:11:20,1612127480404,0,31/01/2021 21:11:20,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,53,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Geology,left,,,,,humanities,science,68,practice_incongruent,practice_incongruent
128,1612127481043,31/01/2021 21:11:21,1612127481014,0,31/01/2021 21:11:21,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,54,1,Screen 1,Zone9,response_keyboard,588.2799999999115,right,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Music,right,,,,,humanities,science,77,practice_incongruent,practice_incongruent
129,1612127481747,31/01/2021 21:11:21,1612127481706,0,31/01/2021 21:11:21,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,54,2,Screen 2,fixation,fixation,700.2660000000033,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Music,right,,,,,humanities,science,77,practice_incongruent,practice_incongruent
130,1612127482356,31/01/2021 21:11:22,1612127482327,0,31/01/2021 21:11:22,39476,1,task-3fjs,,9572248,3hz21dd5,2912330,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.96,1280x800,1264x629,,,,IAT_sex_topics,3,Spreadsheet1,55,1,Screen 1,Zone9,response_keyboard,590.0750000000698,left,1,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,English,right,,,,,humanities,science,76,practice_incongruent,practice_incongruent
